filename	off0	off1	code	span	semantic_rel
es-S0212-16112004000400007-1	648	653	404640003	mareo	EXACT
es-S0378-48352006000900006-1	167	172	404640003	mareo	EXACT
es-S0210-48062003000800013-1	2721	2726	404640003	mareo	EXACT
es-S0365-66912008000700008-1	89	95	404640003	mareos	EXACT
es-S0365-66912007000200010-1	503	520	103017008	mareos rotatorios	EXACT
es-S0004-06142007000900014-1	2021	2025	300848003	masa	EXACT
es-S0004-06142008000300015-1	769	773	300848003	masa	EXACT
es-S0004-06142009000100010-1	1280	1284	300848003	masa	EXACT
es-S0004-06142009000100010-1	1388	1392	300848003	masa	EXACT
es-S0004-06142009000200008-1	710	714	300848003	masa	EXACT
es-S0004-06142009000300014-1	240	244	300848003	masa	EXACT
es-S0004-06142009000300014-1	868	872	300848003	masa	EXACT
es-S0004-06142009000300014-4	157	161	300848003	masa	EXACT
es-S0210-48062004000400012-1	2390	2394	300848003	masa	EXACT
es-S0210-48062004000400012-1	2680	2684	300848003	masa	EXACT
es-S0210-48062005001000013-1	2576	2580	300848003	masa	EXACT
es-S0210-48062005001000013-1	1551	1555	300848003	masa	EXACT
es-S0210-48062005001000013-1	1785	1789	300848003	masa	EXACT
es-S0210-48062005001000013-1	2234	2238	300848003	masa	EXACT
es-S0210-48062006000200017-1	800	804	300848003	masa	EXACT
es-S0210-48062009000400017-1	924	928	300848003	masa	EXACT
es-S0212-71992007001000008-1	838	842	300848003	masa	EXACT
es-S0365-66912006000800010-1	669	673	300848003	masa	EXACT
es-S0365-66912006001000011-1	1314	1318	300848003	masa	EXACT
es-S1130-01082008001200016-2	111	115	300848003	masa	EXACT
es-S0365-66912006001000011-1	284	288	300848003	masa	EXACT
es-S0376-78922009000100011-1	1778	1782	300848003	masa	EXACT
es-S1130-01082009001000013-1	342	346	300848003	masa	EXACT
es-S1130-01082010000300015-1	995	999	300848003	masa	EXACT
es-S0378-48352004000900006-1	505	509	300848003	masa	EXACT
es-S1130-01082010000300015-1	704	708	300848003	masa	EXACT
es-S1130-05582003000600004-3	946	950	300848003	masa	EXACT
es-S0004-06142007000900011-1	2362	2366	300848003	masa	EXACT
es-S0210-48062007000100012-1	159	163	300848003	Masa	EXACT
es-S0210-48062006000200017-1	2214	2245	126893006+274758007	masa a nivel de uraco y ombligo	COMPOSITE
es-S1130-01082007000700016-1	625	649	309082002	masa a nivel epigástrico	EXACT
es-S0378-48352006000900006-1	1180	1220	404200001	masa abdominal localizada en mesogastrio	EXACT
es-S0378-48352004000300007-1	724	740	30746006	masa adenopática	EXACT
es-S0004-06142009000100012-1	2212	2237	127199000	masa adenopática inguinal	EXACT
es-S0365-66912011000600006-1	1139	1151	237783006	masa adrenal	EXACT
es-S0004-06142008000300015-1	34	74	102031000119109	masa adyacente al polo superior de teste	EXACT
es-S1130-05582007000500003-1	927	968	300297002	masa afectando al cuerpo y antro gástrico	EXACT
es-S0378-48352004000300006-1	222	234	445039006	masa anexial	EXACT
es-S0378-48352004000300007-1	1046	1057	300863000	masa axilar	EXACT
es-S0004-06142009000800011-1	312	356	69559004	masa bien circunscripta por detrás del riñón	EXACT
es-S0365-66912004001200011-1	977	1077	300849006	masa con hipofluorescencia en fases precoces, hiperfluorescencia tardía y patrón ligeramente moteado	NARROW
es-S0365-66912004001200011-1	535	548	127001008	masa coroidea	EXACT
es-S0365-66912004001200011-1	852	865	127001008	masa coroidea	EXACT
es-S0212-71992006000600008-1	1202	1255	472763005	masa de 4 x 5 cm dependiente de la aurícula izquierda	NARROW
es-S0378-48352004000200007-1	639	683	409769002	Masa de 5'2x4'5 cms parcialmente calcificada	NARROW
es-S0004-06142009000100010-1	725	767	309088003	masa de 5cm de diámetro en riñón izquierdo	EXACT
es-S0210-48062007001000004-4	874	895	87860000	masa de 8 cm en teste	EXACT
es-S1130-01082008000500016-2	725	772	300332007	masa de 8 x 7 x 5 cm en lóbulo hepático derecho	EXACT
es-S1130-05582008000300005-1	583	688	1217489007	masa de aspecto neurofibromatoso en la región del reborde alveolar inferior, lingualmente a los incisivos	NARROW
es-S0212-71992007001000008-1	475	544	309530007	masa de bordes irregulares que borraba el contorno del hilio pulmonar	EXACT
es-S0212-71992007001000008-1	620	716	301030002	masa de bordes más nítidos con áreas hipodensas en su interior localizada en mediastino anterior	EXACT
es-S1130-01082010000600012-1	547	602	300287006	masa de color marrón-negro en tercio superior esofágico	EXACT
es-S0212-71992004000800009-1	2118	2226	422840005	masa de pared gruesa y centro hipodenso de 4 cm de diámetro en encrucijada témporo-parieto-occipital derecha	NARROW
es-S0212-71992005001200010-1	1119	1164	445456006	masa de partes balndas en la celda submaxilar	NARROW
es-S0004-06142008000400010-1	880	902	444905003	masa de partes blandas	EXACT
es-S0376-78922013000300013-1	1478	1500	444905003	masa de partes blandas	EXACT
es-S1130-05582008000200006-1	1391	1414	444905003	masa de tejidos blandos	EXACT
es-S0376-78922009000100011-1	1487	1526	125142007	masa deforme, blanda, fungosa, ulcerada	EXACT
es-S0004-06142009000800010-1	922	952	262898000	masa dentro de la luz ureteral	NARROW
es-S0004-06142009000100010-1	972	1049	722223000	masa dependiente del riñón izquierdo, en cara anterior, de contenido quístico	NARROW
es-S0376-78922014000200011-1	1244	1290	230638003	masa desplaza posteriormente el nervio ciático	NARROW
es-S0365-66912006001000011-1	87	142	49901000119105	masa dolorosa en el tercio externo del párpado superior	NARROW
es-S0210-48062004000400007-1	2081	2107	237557003	masa en el lóbulo tiroideo	EXACT
es-S0210-48062003000800013-1	110	132	448772000	masa en flanco derecho	NARROW
es-S0004-06142009000100013-1	748	772	448772000	masa en flanco izquierdo	NARROW
es-S0004-06142009000100013-1	1050	1074	448772000	masa en flanco izquierdo	NARROW
es-S0378-48352006000400006-1	876	899	309529002	masa en lóbulo superior	NARROW
es-S0004-06142009000100012-1	2517	2540	281398003	masa en región inguinal	EXACT
es-S0212-71992006000100008-1	914	937	69559004	masa en reteroperitoneo	EXACT
es-S0365-66912005001200010-1	916	941	300849006	masa en temporal inferior	NARROW
es-S0212-71992006000800008-1	1977	2000	282050000	masa en yeyuno proximal	NARROW
es-S0210-48062004000400007-1	768	817	309088003	masa encapsulada con respecto al parénquima renal	EXACT
es-S0210-48062004000400012-1	464	481	300848003	masa era indolora	NARROW
es-S1130-01082010000600012-1	954	968	300287006	masa esofágica	EXACT
es-S0213-12852004000500002-1	351	384	125144008	masa exofítica de aspecto nodular	NARROW
es-S0210-48062004000400008-1	1740	1807	53929009	masa extratesticular ecogénica, sólida con pequeñas áreas quísticas	NARROW
es-S1130-01082007000700011-2	2593	2622	440299000	masa extrínseca retrocardiaca	NARROW
es-S0004-06142009000800011-1	1215	1279	309088003	masa fue claramente visualizada sobre el borde externo del riñón	NARROW
es-S0378-48352006000900006-1	1931	1942	309530007	masa hiliar	EXACT
es-S0210-48062004000400008-1	466	507	309088003	masa hiperecoica en la cortical del riñón	EXACT
es-S0004-06142007000700015-1	652	678	237783006	masa hipodensa suprarrenal	EXACT
es-S0378-48352004000900006-1	585	603	300848003	masa hipoecogénica	EXACT
es-S0210-48062007001000004-4	102	117	300848003	masa hipoecoica	EXACT
es-S1130-05582007000600006-1	863	877	300848003	masa homogénea	NARROW
es-S0378-48352006000900006-1	2417	2432	300855001	masa intestinal	NARROW
es-S0212-71992005001200010-1	956	971	441766009	masa intranasal	EXACT
es-S0212-71992005001200010-1	521	536	441766009	masa intranasal	EXACT
es-S0376-78922015000200010-1	480	526	45676007	masa intraoral pediculada en la encía superior	NARROW
es-S0212-71992004000800009-1	1386	1403	94147001	masa mediastínica	EXACT
es-S0212-71992004000800009-1	1103	1129	301030002	masa mediastínica anterior	EXACT
es-S0210-48062003000800013-1	1147	1257	309088003+432081008	masa mixta de predominio sólido en polo superior de riñón derecho, con probable infiltración del músculo psoas	COMPOSITE
es-S0378-48352006000400006-1	1051	1080	309529002	masa necrótica de 8 cm en LSI	NARROW
es-S0004-06142008000500015-1	67	104	87860000	masa no dolorosa en testículo derecho	NARROW
es-S0378-48352004000300006-1	2318	2330	289922002	masa ovárica	EXACT
es-S0378-48352004000300006-1	273	285	289922002	masa ovárica	EXACT
es-S0378-48352006000300008-1	692	708	425810000	Masa pancreática	EXACT
es-S0004-06142009000300014-4	1526	1545	102031000119109	masa paratesticular	EXACT
es-S0004-06142009000100009-1	271	290	102031000119109	masa paratesticular	EXACT
es-S0210-48062004000400008-1	2073	2143	309532004	masa paravertebral bilateral, que infiltraba la vértebra a nivel C7-D1	NARROW
es-S0210-48062005001000013-1	1269	1302	74285003	masa pélvica anterior a la vejiga	NARROW
es-S0210-48062005001000013-1	2370	2416	74285003	masa pélvica situada a la derecha de la vejiga	NARROW
es-S0210-48062005001000013-1	1002	1025	74285003	masa pélvica subvesical	NARROW
es-S0210-48062004000400012-1	339	386	84454003	masa que deformaba hemiabdomen anterior derecho	NARROW
es-S0210-48062009000200018-1	2758	2771	441457006	masa quística	NARROW
es-S0210-48062004000400012-1	1318	1368	69559004	masa quística polilobulada retroperitoneal derecha	NARROW
es-S0210-48062009000200018-1	107	126	722223000	masa quistica renal	NARROW
es-S0004-06142009000100010-2	1140	1159	722223000	masa quística renal	NARROW
es-S1130-05582003000600004-3	1653	1689	300848003	masa radiolúcida con trabeculaciones	NARROW
es-S1130-05582003000600004-3	1231	1268	300848003	masa radiolúcida homogénea unilocular	NARROW
es-S0004-06142007000900014-1	1038	1106	271860004	masa referida, en íntimo contacto con la pared de vena cava inferior	NARROW
es-S0210-48062003000800013-1	929	939	309088003	masa renal	EXACT
es-S0210-48062004000400007-1	939	949	309088003	masa renal	EXACT
es-S0210-48062004000400008-1	608	643	309088003	masa renal derecha en polo inferior	NARROW
es-S0210-48062009000400017-1	2133	2239	69559004	masa reniforme, posterior a vena cava inferior y anclada en retroperitoneo al ligamento vertebral anterior	NARROW
es-S0211-69952015000200015-1	1596	1615	440299000	masa retroesofágica	NARROW
es-S0210-48062004000400012-1	83	103	69559004	masa retroperitoneal	EXACT
es-S0211-69952013000400027-1	905	925	69559004	masa retroperitoneal	EXACT
es-S0212-71992006000100008-1	2111	2131	69559004	masa retroperitoneal	EXACT
es-S0210-48062007001000004-4	2143	2190	69559004	masa retroperitoneal de 3 cm x 8 cm paraaórtica	NARROW
es-S0211-69952013000400027-1	691	779	69559004	masa retroperitoneal de unos 8 cm, de ecogenicidad heterogénea y marcada vascularización	NARROW
es-S0210-48062003000800013-1	2887	2943	69559004	masa retroperitoneal, con intenso componente hemorrágico	NARROW
es-S0376-78922016000300010-1	850	861	369757002	masa solida	EXACT
es-S0376-78922009000100011-1	2512	2523	369757002	masa sólida	EXACT
es-S0365-66912006000800010-1	623	634	369757002	masa sólida	EXACT
es-S0004-06142009000200008-1	1389	1423	369757002	masa sólida con áreas hemorrágicas	EXACT
es-S0004-06142009000800011-1	183	224	69559004	masa sólida de 12 cm por detrás del riñón	NARROW
es-S0210-48062007000700017-1	805	875	314603004	masa sólida de 7 x 6 cms en la musculatura de pared abdominal anterior	EXACT
es-S0210-48062004000400007-1	78	115	309088003	masa sólida en polo superior de riñón	NARROW
es-S0365-66912007001000009-1	1248	1282	300849006	masa subconjuntival nasal superior	NARROW
es-S0004-06142007000900014-1	1578	1594	237783006	masa suprarrenal	EXACT
es-S0365-66912006001000011-1	1108	1121	432525007	masa temporal	NARROW
es-S0004-06142009000900011-1	74	89	87860000	masa testicular	EXACT
es-S1130-01082010000600012-1	1894	1935	126821004	masa tumoral en tercio superior esofágico	EXACT
es-S0004-06142009000800010-1	274	302	428090004	masa vesical en cara lateral	EXACT
es-S0212-71992005000700008-1	1065	1070	300848003	masas	EXACT
es-S0212-71992006000100006-1	1408	1413	300848003	masas	EXACT
es-S0212-71992006000800008-1	292	297	300848003	masas	EXACT
es-S0365-66912004001000009-1	807	812	300848003	masas	EXACT
es-S0365-66912006000800010-1	736	741	300848003	masas	EXACT
es-S1130-01082005001000014-1	698	703	300848003	masas	EXACT
es-S1130-01082009000500011-1	1042	1047	300848003	masas	EXACT
es-S0004-06142007000900014-1	568	573	300848003	masas	EXACT
es-S1130-01082005001000014-1	2067	2084	84454003	masas abdominales	EXACT
es-S0365-66912004001000009-1	416	445	443607001	masas no móviles ni dolorosas	NARROW
es-S0004-06142007000700013-1	746	796	84454003+69559004	masas ocupando ambas fosas renales y hemiabdomenes	COMPOSITE
es-S0004-06142007000700013-1	863	876	309088003	masas renales	EXACT
es-S0210-48062009000400017-1	2058	2081	69559004	masas retroperitoneales	EXACT
es-S0210-48062009000200018-1	598	629	276409005	material gelatinoso en la orina	NARROW
es-S0210-48062006000200017-1	2653	2669	63129006	material mucoide	NARROW
es-S0210-48062006000200017-1	2346	2401	442768008	material mucoide infiltrando toda la cavidad peritoneal	NARROW
es-S0210-48062005000100016-1	3899	3917	35013009	material purulento	EXACT
es-S1130-01082007000500016-1	1529	1547	35013009	material purulento	EXACT
es-S1130-01082007000700016-1	1538	1556	35013009	material purulento	EXACT
es-S0210-48062005000100016-1	3148	3166	35013009	material purulento	EXACT
es-S0210-48062004000400012-1	548	570	249554000	matidez a la percusión	EXACT
es-S0378-48352004000300007-1	1938	1983	167932008	médula ósea no presentaba infiltración por LH	EXACT
es-S0212-71992006000100006-1	1417	1425	28543008	megalias	EXACT
es-S0212-71992005000700008-1	1074	1082	28543008	megalias	EXACT
es-S1130-01082005001000014-1	707	715	28543008	megalias	EXACT
es-S0211-69952011000400013-1	4131	4158	1148582006	mejoría de la función renal	NARROW
es-S0211-69952013000500032-2	1108	1135	1148582006	mejoría de la función renal	NARROW
es-S0210-48062005000600013-1	1138	1165	1148582006	mejoría de la función renal	NARROW
es-S1130-01082005001100014-1	158	165	2901004	melenas	EXACT
es-S1130-01082008000100009-1	192	199	2901004	melenas	EXACT
es-S1130-01082008000500016-2	210	217	2901004	melenas	EXACT
es-S1130-01082008000800011-1	300	307	2901004	melenas	EXACT
es-S0212-71992006000800008-1	134	141	2901004	melenas	EXACT
es-S0212-71992006000800008-1	1232	1239	2901004	melenas	EXACT
es-S0365-66912007000200010-1	1698	1731	367649002	membrana epirretiniana premacular	EXACT
es-S0212-71992006000100006-1	1612	1622	70784009	meningismo	EXACT
es-S0212-71992006000200006-1	2356	2366	70784009	meningismo	EXACT
es-S0365-66912006000400010-1	751	803	422990005	menisco lagrimal de ambos ojos marcadamente reducido	EXACT
es-S0212-16112014000600030-2	1322	1335	64379006	menos apetito	EXACT
es-S1130-01082007000600012-1	1688	1725	165649003	metabolitos del ácido fólico normales	EXACT
es-S0365-66912005001200012-1	145	158	42134006	metamorfopsia	EXACT
es-S0365-66912005001200012-1	974	987	42134006	metamorfopsia	EXACT
es-S0212-16112010000600022-1	4593	4623	82020005	Mg por debajo de la normalidad	EXACT
es-S0210-48062009000400016-1	2377	2407	102834005	micción espontánea confortable	EXACT
es-S0210-48062007001000004-4	980	1013	300492006	microcalcificaciones en testículo	NARROW
es-S0212-16112012000500043-1	256	268	1148758003	microcefalia	EXACT
es-S0004-06142007000700013-1	602	613	32958008	micrognatia	EXACT
es-S0210-48062005000100016-1	1052	1066	197940006	microhematuria	EXACT
es-S0211-69952011000400013-1	3378	3392	197940006	microhematuria	EXACT
es-S0004-06142009000500009-1	1299	1313	197940006	microhematuria	EXACT
es-S0211-69952010000400013-1	1274	1288	197940006	microhematuria	EXACT
es-S0365-66912006000700011-1	1458	1494	247233000	microhemorragia por encima de papila	EXACT
es-S0365-66912006000900011-1	983	994	75229002	microhifema	EXACT
es-S0365-66912006000900011-1	246	257	75229002	microhifema	EXACT
es-S0365-66912006000900011-1	1377	1388	75229002	microhifema	EXACT
es-S0211-69952009000500014-1	660	685	445328000	micropápulas pruriginosas	NARROW
es-S0365-66912007000300011-1	618	635	32958008+109515000	microrretrognatia	COMPOSITE
es-S0212-71992007000300006-1	2002	2011	37125009	midriasis	EXACT
es-S1130-01082007001000017-1	1472	1481	37125009	midriasis	EXACT
es-S0365-66912006000100010-1	1161	1178	37125009	midriasis del ojo	EXACT
es-S0212-71992007000300006-1	2174	2192	37125009	midriasis reactiva	NARROW
es-S0210-56912007000900007-1	1059	1069	37125009	midriática	EXACT
es-S0210-48062009000200018-1	1106	1136	1141974008	Miembros inferiores sin edemas	NARROW
es-S1130-01082011000500014-1	594	668	707724006	mínima movilización enzimática (GOT 74 UI/l, GPT 96 UI/l, GGT 182 UI/l, FA	EXACT
es-S1130-01082011000500014-1	1303	1336	17450006	mioclonías en miembros inferiores	NARROW
es-S0212-71992007000300006-1	2530	2549	724773004	mioclonías faciales	NARROW
